station,datetime,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,EVAP,MDPR,MNPN,MXPN,PGTM,PRCP,RHAV,RHMN,RHMX,SN52,SNOW,SNWD,SX52,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WDMV,WESD,WESF,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT07,WT08,WT11
GHCND:US1WACH0033,2024-09-04,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-05,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-06,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-07,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-08,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-09,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-10,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-11,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-12,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-13,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-14,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-15,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-16,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-17,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-18,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-19,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-21,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-22,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-23,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-24,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-25,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-26,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-27,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0033,2024-09-28,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-01,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-02,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-03,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-04,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-05,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-06,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-07,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-08,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-09,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-11,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-13,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-14,,,,,,,,,,,,0.02,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-16,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-17,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-19,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-21,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-22,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-24,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-25,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-26,,,,,,,,,,,,0.01,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-27,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACH0051,2024-09-28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-01,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-02,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-03,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-04,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-05,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-06,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-07,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-08,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-09,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-10,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-11,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-12,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-13,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-14,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-15,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-16,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-17,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-18,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-19,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-21,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-22,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-23,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-24,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-25,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-26,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-27,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0003,2024-09-28,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-01,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-02,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-03,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-04,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-05,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-06,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-07,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-08,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-09,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-10,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-11,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
GHCND:US1WACK0010,2024-09-12,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,

GHCND:USW00094119,2024-09-18,67.0,10115.0,9340.0,111.0,6.0,,,,,,,0.0,54.0,32.0,85.0,,,,,59.0,77.0,42.0,,220.0,220.0,,,,16.1,21.9,,,,,,,
GHCND:USW00094119,2024-09-19,50.0,10108.0,9329.0,106.0,7.8,,,,,,,0.0,46.0,25.0,82.0,,,,,64.0,78.0,42.0,,210.0,210.0,,,,21.0,27.1,,,,,,,
GHCND:USW00094119,2024-09-20,-17.0,10146.0,9367.0,61.0,6.7,,,,,,,0.0,40.0,17.0,77.0,,,,,60.0,71.0,35.0,,310.0,310.0,,,,21.9,31.1,,,,,,,
GHCND:USW00094119,2024-09-21,-50.0,10220.0,9428.0,39.0,1.8,,,,,,,0.0,38.0,15.0,64.0,,,,,51.0,70.0,30.0,,220.0,70.0,,,,8.1,13.0,,,,,,,
GHCND:USW00094119,2024-09-22,-6.0,10186.0,9397.0,67.0,3.6,,,,,,,0.0,42.0,23.0,59.0,,,,,51.0,76.0,31.0,,210.0,190.0,,,,16.1,23.0,,,,,,,
GHCND:USW00094119,2024-09-23,56.0,10176.0,9397.0,100.0,3.6,,,,,,,0.0,54.0,31.0,76.0,,,,,60.0,80.0,40.0,,190.0,190.0,,,,17.0,23.9,,,,,,,
GHCND:USW00094119,2024-09-24,78.0,10122.0,9346.0,122.0,2.2,,,,,,,0.0,53.0,29.0,80.0,,,,,64.0,85.0,44.0,,200.0,180.0,,,,8.1,11.0,,,,,,,
GHCND:USW00094119,2024-09-25,83.0,10041.0,9275.0,133.0,8.9,,,,,,,0.01,50.0,22.0,70.0,,,,,68.0,89.0,51.0,,230.0,240.0,,,,32.0,46.1,,,,1.0,,,
GHCND:USW00094119,2024-09-26,17.0,10156.0,9374.0,72.0,8.3,,,,,,1024.0,0.0,50.0,30.0,74.0,,,,,59.0,67.0,42.0,,170.0,180.0,,,,17.0,25.1,,,,,,,
GHCND:USW00094119,2024-09-27,22.0,10183.0,9401.0,83.0,5.1,,,,,,1218.0,0.0,48.0,25.0,68.0,,,,,57.0,76.0,40.0,,240.0,240.0,,,,18.1,25.9,,,,,,,
GHCND:USW00094119,2024-09-28,50.0,10115.0,9340.0,106.0,6.9,,,,,,907.0,0.0,45.0,26.0,70.0,,,,,59.0,84.0,39.0,,50.0,40.0,,,,17.0,28.0,,,,,,,
GHCND:USW00094129,2024-09-01,,,,,2.2,,,,,,,0.0,,,,,,,,,94.0,50.0,,90.0,100.0,,,,10.1,13.0,,,,,,1.0,
GHCND:USW00094129,2024-09-02,,,,,6.5,,,,,,,0.0,,,,,,,,,89.0,55.0,,150.0,200.0,,,,23.0,32.0,,,,,,1.0,
GHCND:USW00094129,2024-09-03,,,,,4.0,,,,,,,0.0,,,,,,,,,78.0,53.0,,290.0,240.0,,,,13.0,19.9,,,,,,,
GHCND:USW00094129,2024-09-04,,,,,3.1,,,,,,,0.0,,,,,,,,,88.0,52.0,,90.0,90.0,,,,12.1,14.1,,,,,,1.0,
GHCND:USW00094129,2024-09-05,,,,,3.6,,,,,,,0.0,,,,,,,,,92.0,54.0,,100.0,100.0,,,,13.0,18.1,,,,,,,
GHCND:USW00094129,2024-09-06,,,,,4.7,,,,,,,0.0,,,,,,,,,93.0,58.0,,100.0,90.0,,,,14.1,18.1,,,,,,1.0,
GHCND:USW00094129,2024-09-07,,,,,3.8,,,,,,,0.0,,,,,,,,,95.0,55.0,,100.0,90.0,,,,16.1,21.0,,,,,,1.0,
GHCND:USW00094129,2024-09-08,,,,,4.5,,,,,,,0.0,,,,,,,,,87.0,52.0,,90.0,250.0,,,,15.0,23.0,,,,,,1.0,
GHCND:USW00094129,2024-09-09,,,,,5.1,,,,,,,0.0,,,,,,,,,86.0,50.0,,240.0,240.0,,,,21.0,33.1,,,,,,1.0,
GHCND:USW00094129,2024-09-10,,,,,3.4,,,,,,,0.0,,,,,,,,,80.0,51.0,,280.0,260.0,,,,15.0,21.9,,,,,,,
GHCND:USW00094129,2024-09-11,,,,,6.9,,,,,,,0.79,,,,,,,,,64.0,50.0,,180.0,180.0,,,,25.1,33.1,,1.0,,,,1.0,
GHCND:USW00094129,2024-09-12,,,,,12.3,,,,,,,0.37,,,,,,,,,63.0,51.0,,240.0,250.0,,,,21.9,32.0,,1.0,,,,,
GHCND:USW00094129,2024-09-13,,,,,3.6,,,,,,,0.0,,,,,,,,,70.0,51.0,,250.0,240.0,,,,15.0,21.9,,,,,,,
GHCND:USW00094129,2024-09-14,,,,,3.4,,,,,,,0.0,,,,,,,,,72.0,51.0,,120.0,120.0,,,,15.0,17.0,,,,,,,
GHCND:USW00094129,2024-09-15,,,,,4.7,,,,,,,0.0,,,,,,,,,64.0,48.0,,290.0,290.0,,,,12.1,17.0,,,,,,,
GHCND:USW00094129,2024-09-16,,,,,2.9,,,,,,,0.0,,,,,,,,,60.0,47.0,,250.0,250.0,,,,10.1,13.0,,,,,,,
GHCND:USW00094129,2024-09-17,,,,,4.7,,,,,,,0.02,,,,,,,,,66.0,50.0,,280.0,290.0,,,,14.1,19.9,,1.0,,,,,
GHCND:USW00094129,2024-09-18,,,,,5.1,,,,,,,0.0,,,,,,,,,70.0,51.0,,270.0,270.0,,,,16.1,21.0,,,,,,,
GHCND:USW00094129,2024-09-19,,,,,7.8,,,,,,,0.0,,,,,,,,,74.0,51.0,,240.0,260.0,,,,17.0,23.9,,,,,,,
GHCND:USW00094129,2024-09-20,,,,,8.5,,,,,,,0.0,,,,,,,,,67.0,41.0,,250.0,270.0,,,,18.1,27.1,,,,,,,
GHCND:USW00094129,2024-09-21,,,,,1.8,,,,,,,0.0,,,,,,,,,68.0,37.0,,290.0,340.0,,,,8.9,16.1,,,,,,,
GHCND:USW00094129,2024-09-22,,,,,3.4,,,,,,,0.0,,,,,,,,,72.0,40.0,,260.0,230.0,,,,10.1,14.1,,,,,,,
GHCND:USW00094129,2024-09-23,,,,,3.6,,,,,,,0.0,,,,,,,,,75.0,47.0,,270.0,290.0,,,,13.0,19.0,,,,,,,
GHCND:USW00094129,2024-09-24,,,,,10.3,,,,,,,0.0,,,,,,,,,86.0,56.0,,100.0,90.0,,,,21.9,27.1,,,,,,,
GHCND:USW00094129,2024-09-25,,,,,8.9,,,,,,,0.18,,,,,,,,,87.0,57.0,,220.0,230.0,,,,47.0,66.0,,,,1.0,,1.0,
GHCND:USW00094129,2024-09-26,,,,,,,,,,,4.0,0.0,,,,,,,,,67.0,45.0,,240.0,230.0,,,,23.0,33.1,,,,,,,
GHCND:USW00094129,2024-09-27,,,,,4.3,,,,,,1200.0,0.0,,,,,,,,,73.0,50.0,,250.0,300.0,,,,15.0,21.9,,,,,,,
GHCND:USW00094129,2024-09-28,,,,,7.4,,,,,,804.0,0.0,,,,,,,,,86.0,49.0,,110.0,100.0,,,,19.9,23.9,,,,,,,
GHCND:USW00094176,2024-09-01,,,,,0.9,,,,,,,0.0,,,,,,,,,100.0,56.0,,240.0,290.0,,,,6.9,10.1,,,,,,,
GHCND:USW00094176,2024-09-02,,,,,2.5,,,,,,,0.0,,,,,,,,,91.0,59.0,,170.0,240.0,,,,10.1,15.0,,,,,,,
GHCND:USW00094176,2024-09-03,,,,,4.0,,,,,,,0.0,,,,,,,,,87.0,63.0,,220.0,210.0,,,,16.1,21.0,,,,1.0,,,
GHCND:USW00094176,2024-09-04,,,,,1.8,,,,,,,0.0,,,,,,,,,93.0,56.0,,230.0,340.0,,,,8.9,12.1,,,,,,,
GHCND:USW00094176,2024-09-05,,,,,0.4,,,,,,,0.0,,,,,,,,,98.0,55.0,,100.0,90.0,,,,8.1,11.0,,,,,,,
GHCND:USW00094176,2024-09-06,,,,,1.3,,,,,,,0.0,,,,,,,,,97.0,57.0,,240.0,290.0,,,,6.9,8.9,,,,,,,
GHCND:USW00094176,2024-09-07,,,,,1.3,,,,,,,0.0,,,,,,,,,99.0,56.0,,280.0,290.0,,,,6.9,12.1,,,,,,,
GHCND:USW00094176,2024-09-08,,,,,2.7,,,,,,,0.0,,,,,,,,,93.0,58.0,,200.0,200.0,,,,15.0,19.0,,,,,,,
GHCND:USW00094176,2024-09-09,,,,,7.6,,,,,,,0.0,,,,,,,,,90.0,63.0,,230.0,240.0,,,,18.1,25.9,,,,,,,
